"compound_id"	"compound_name"	"equivalent_structures"	"primary_moa"	"moas"	"primary_target_gene_symbol"	"phase"	"rdkit_smiles"	"CAS"
"354b6344690e5d19f8b7559f28e16fdc"	"Azd-5438"	"[NCGC00346617]"	"Cyclin-dependent Kinase 1/cyclin B Inhibitor"	"[Cyclin-dependent Kinase 1/cyclin B Inhibitor, Cdk1/2 Inhibitor, Cdk1/cyclin B Inhibitor, Cdk2/cyclin A Inhibitor, Cdk2/cyclin E Inhibitor, Cdk1/cyclin B1 Inhibitors;cdk2/cyclin A Inhibitors;cdk2/cyclin E Inhibitors]"	"CDK1"	"[Discontinued, Unknown, Phase I]"	"[CS(=O)(=O)O.Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C, Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C]"	"602306-29-6"
"3550cfaeb98d9390abd95dfc7a48a4b4"	"VX-702"	"[NCGC00249684, NCGC00387873]"	"P38 Mapk Inhibitor"	"[P38 Mapk Inhibitor, Caspase 1 (il-1beta Converting Enzyme) Inhibitors, Mitogen-activated Protein Kinase P38 Inhibitor]"	"MAPK14"	"[Phase II]"	"[CCOC1OC(=O)CC1NC(=O)C1CCCN1C(=O)C(NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C, NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F]"	"745833-23-2"
"3555724518e93b07a0680c7c96638c4f"	"Hg-10-102-01"	"[NCGC00347944]"	"Lrrk2 Inhibitor"	"[Lrrk2 Inhibitor, Leucine-rich Repeat Kinase 2 Inhibitor, Leucine-rich Repeat Kinase 2 (lrrk2) Inhibitors]"	"LRRK2"	"[Preclinical, Unknown]"	"[CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1Cl]"	"1351758-81-0"
"35679a4b740397977fac22f0aa84e1e4"	"GLPG-0187"	"[NCGC00509997]"	"Integrin Receptor Antagonist"	"[Integrin Receptor Antagonist]"	""	"[Unknown, Phase I]"	"[COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1]"	"1320346-97-1"
"35a192c08a684435b3f8686afe54cdfa"	"TALMAPIMOD"	"[NCGC00263140]"	"P38 Mapk Inhibitor"	"[P38 Mapk Inhibitor, Mitogen-activated Protein Kinase 14 Inhibitor]"	"MAPK14"	"[Phase II, Unknown]"	"[CC1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)C(C)CN1Cc1ccc(F)cc1, C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1Cc1ccc(F)cc1]"	"309913-83-5"
"35a4ac487036896db1b7faabeea46d54"	"VU0483488-1"	"[NCGC00347283]"	"Mcl Inhibitor"	"[Mcl Inhibitor]"	"MCL1"	"[Preclinical]"	"[Cc1cc(OCCCc2c(C(=O)O)n(Cc3cccnc3)c3c(-c4c(COc5ccc(N6CCN(S(C)(=O)=O)CC6)cc5)nn(C)c4C)cccc23)cc(C)c1Cl]"	""
"35f21cf11a6a564daf2ec4cd76150e66"	"Ispinesib"	"[NCGC00263174, NCGC00389672]"	"Kinesin-like Protein Kif11 Inhibitor"	"[Kinesin-like Protein Kif11 Inhibitor, Kinesin-like Spindle Protein Inhibitor]"	"KIF11"	"[Phase II, Unknown]"	"[Cc1ccc(C(=O)N(CCCN)[C@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1, CS(=O)(=O)O.Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1, Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1, Cc1ccc(C(=O)N(CCCN)C(c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1]"	"336113-53-2"
"3602b04c22b8e66e43685dcba225285f"	"EPITESTOSTERONE"	"[NCGC00078051, NCGC00258243, NCGC00346733, MLS002554341, MLS000113817, MLS002174283, MLS001424262, NCGC00178631, MLS001306401, NCGC00091018, AB07944354, NCGC00095955, NCGC00264019]"	"Androgen Receptor Agonist"	"[Androgen Receptor Agonist]"	"AR"	"[Unknown, Approved]"	"[C[C@@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C(O)CCC12, C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@H]2O, C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O, CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12, C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O, C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@@H]2O]"	"481-30-1"
"366437f18954dd7e5bdbae0c8d573faf"	"ITK inhibitor"	"[NCGC00346941]"	"Tyrosine-protein Kinase Itk/tsk Inhibitor"	"[Tyrosine-protein Kinase Itk/tsk Inhibitor, Itk Inhibitor]"	"ITK"	"[Preclinical]"	"[COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1]"	"439574-61-5"
"367b9bcef7eaec9b05bfc9c027333e82"	"Vorinostat"	"[NCGC00168085, MLS001065855]"	"Histone Deacetylase (hdac) 1/2/3/6 Inhibitor"	"[Histone Deacetylase (hdac) 1/2/3/6 Inhibitor, Hdac Inhibitor, Histone Deacetylase 1, Class I Inhibitor, Cytochrome P450 Cyp3a4 Inhibitor, Histone Deacetylase 6, Class Iib Inhibitor, Histone Deacetylase 2, Class I Inhibitor, Histone Deacetylase 3, Class I Inhibitor]"	"HDAC1"	"[Approved]"	"[O=C(CCCCCCC(=O)Nc1ccccc1)NO, O=C(CCCCCCC(O)=NO)Nc1ccccc1]"	"149647-78-9"
"3681a0435ff92088a9edb7575c5f2679"	"Cyclopamine"	"[NCGC00389803, NCGC00163474, NCGC00254431, NCGC00162458, NCGC00378988, NCGC00389911]"	"Smo Receptor Antagonist"	"[Smo Receptor Antagonist, Smoothened Receptor Antagonist]"	"SMO"	"[Preclinical, Unknown]"	"[CC1=C2CC3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C, CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1C2C, CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C, CC1=C2C[C@H]3[C@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C, CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C]"	"4449-51-8"
"3683ae2e5199373f812b63779c40d9a6"	"Ipratropium bromide hydrate"	"[NCGC00179574, NCGC00262538, NCGC00178765, NCGC00018212, MLS002153882, NCGC00094701, NCGC00022819, NCGC00016761, NCGC00388415, NCGC00480877, NCGC00163226, MLS002153270, MLS000069557, NCGC00093969, NCGC00024735, NCGC00089786, MLS001146922, NCGC00389675]"	"Muscarinic Antagonists"	"[Muscarinic Antagonists]"	"CHRM1"	"[Unknown, Approved]"	"[CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O.[Br-], CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2, CC(C)[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2, CC(C)[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2, CC(C)[N+]1(C)C2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2, CC(C)[N@+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.[Br-], CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2, CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-], CC(C)[N@+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2, CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2, CC(C)[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2, CC(C)[N@+]1(C)[C@@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2]"	"66985-17-9"
"36b36b8272c10a1f7958a370324f97c3"	"BMS-986020"	"[NCGC00510489]"	"Lysophosphatidic Acid Receptor 1 Antagonist"	"[Lysophosphatidic Acid Receptor 1 Antagonist, Lysophosphatidic Acid Receptor 1 (lpar1; Edg2) Antagonist]"	"LPAR1"	"[Phase II]"	"[Cc1noc(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1]"	"1257213-50-5"
"36bb00fd070d1ea6a8da56ed99a39a76"	"AVASIMIBE"	"[NCGC00346572]"	"Cyp2c9 Inhibitor"	"[Cyp2c9 Inhibitor, Sterol O-acyltransferase Inhibitor]"	"SOAT1"	"[Discontinued, Preclinical, Unknown]"	"[CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1]"	"166518-60-1"
"36dd4fc8149ebc61890b4bc2db58a266"	"Elesclomol (sta-4783)"	"[NCGC00183656]"	"Copper Chelator"	"[Copper Chelator, Heat Shock Protein 70 Inducer, Dna Topoisomerase Ii Alpha Inhibitor]"	"HSPA2"	"[Phase III]"	"[CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1]"	"488832-69-5"
"36dea42bbb74596f0c6b89194eb6069a"	"Troxacitabine"	"[NCGC00183848]"	"Dna Polymerase Inhibitors"	"[Dna Polymerase Inhibitors, Dna-directed Dna Polymerase Inhibitor, Dna Polymerase Inhibitor]"	"POLB"	"[Phase II, Discontinued, Unknown]"	"[Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1, Nc1ccn([C@@H]2CO[C@@H](CO)O2)c(=O)n1, Nc1ccn([C@H]2CO[C@H](CO)O2)c(=O)n1, Nc1ccn([C@H]2CO[C@@H](CO)O2)c(=O)n1, Nc1ccn(C2CO[C@H](CO)O2)c(=O)n1, Nc1ccn(C2COC(CO)O2)c(=O)n1]"	"145918-75-8"
"37251805796b92eabaea15e4c9b021d1"	"6-O-BENZYLGUANINE"	"[NCGC00260866, NCGC00093660, MLS000859930, MLS001074887, NCGC00015144]"	"O6-alkylguanine-dna Alkyltransferase (mgmt) Inhibitors"	"[O6-alkylguanine-dna Alkyltransferase (mgmt) Inhibitors, Mgmt Inhibitor, Methylated-dna--protein-cysteine Methyltransferase Inhibitor]"	"MGMT"	"[Phase III, Unknown]"	"[Nc1nc(OCc2ccccc2)c2nc[nH]c2n1, Nc1nc(OCc2ccccc2)c2[nH]cnc2n1]"	"19916-73-5"
"3729ce72ca74cb515d1481519736ac0f"	"dl-tetrandrine"	"[MLS002472978, NCGC00017376, NCGC00096942, MLS002153946, NCGC00182717, NCGC00095287, MLS000728516, NCGC00142549, NCGC00013832]"	"Calcium Channel Blocker"	"[Calcium Channel Blocker]"	""	"[Preclinical, Unknown]"	"[COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3.Cl, COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc(OC)c(OC)c3Oc3c(OC)c(OC)cc4c3[C@H](C2)N(C)CC4)CCN1C]"	"477-57-6"
"3739ab98efefa66b9124a42ac2ea515e"	"Piboserod"	"[NCGC00250378]"	"5-ht4 Antagonists"	"[5-ht4 Antagonists]"	"HTR4"	"[Phase III, Unknown]"	"[CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1, CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1.Cl]"	"178273-87-5"
"3746d232f96f2ee2ed6d694dac6996bc"	"Acy-775"	"[NCGC00531749]"	"Hdac Inhibitor"	"[Hdac Inhibitor, Histone Deacetylase 6, Class Iib Inhibitor]"	"HDAC1"	"[Preclinical, Unknown]"	"[O=C(NO)c1cnc(NC2(c3cccc(F)c3)CCCCC2)nc1]"	"1375466-18-4"
"374733ea667a380ef6b5282b6f89f6cb"	"Ly310762"	"[NCGC00015601, MLS002153165, NCGC00162212, NCGC00261343, NCGC00094020]"	"5-ht1d Receptor Antagonist"	"[5-ht1d Receptor Antagonist]"	"HTR1D"	"[Preclinical, Unknown]"	"[CC1(C)C(=O)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc21.Cl, CC1(C)C(=O)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc21]"	"192927-92-7"
"3774e3cde68d1a3b46272657b59ca68c"	"CDK9 inhibitor"	"[NCGC00346946]"	"Cyclin-dependent Kinase 9 Inhibitor"	"[Cyclin-dependent Kinase 9 Inhibitor, Cdk 9 Inhibitor]"	"CDK9"	"[Preclinical, Unknown]"	"[Cc1ccc(Nc2cc(-c3cccc(N4C(=O)c5ccccc5C4=O)c3)ncn2)cc1NS(C)(=O)=O]"	"1415559-43-1"
"3779cc62aecfaf164f18936202041318"	"Cep-40783"	"[NCGC00509945]"	"Tyrosine-protein Kinase Receptor Tyro3 Inhibitor"	"[Tyrosine-protein Kinase Receptor Tyro3 Inhibitor, Tyro3 Inhibitor, Hepatocyte Growth Factor Receptor Inhibitor, Tyrosine-protein Kinase Receptor Ufo Inhibitor]"	"TYRO3"	"[IND Filed]"	"[COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c(=O)n(-c5ccc(F)cc5)c4=O)cc3F)c2cc1OC]"	"1437321-24-8"
"3779db794926e896ff26a97109ea8ac2"	"Ly-3023414"	"[NCGC00485487]"	"Pi3k Inhibitor"	"[Pi3k Inhibitor, Phosphatidylinositol 3-kinase (pi3k) Inhibitor, Dna-dependent Protein Kinase Catalyic Subunit Inhibitor, Rac-alpha Serine/threonine-protein Kinase, Serine/threonine-protein Kinase Mtor Inhibitor, Ribosomal Protein S6 Kinase Beta-1 Inhibitor]"	"PIK3CA"	"[Phase II]"	"[CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21]"	"1386874-06-1"
"377f518e521c85a144a0957c826f9256"	"CHRYSOPHANOL"	"[AB08582917, NCGC00091823, MLS000574888, NCGC00260048]"	"Anti-vascular Endothelial Growth Factor Receptor 2"	"[Anti-vascular Endothelial Growth Factor Receptor 2, Vegfr-1/2 Inhibitor, Anti-vascular Endothelia Growth Factor Receptor 1]"	"FLT1"	"[Preclinical, Unknown, Approved]"	"[Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O]"	"481-74-3"
"37a2332954778692f12a6ea83d124d0d"	"CGP-74588 (N-Desmethyl imatinib)"	"[NCGC00485941]"	"Lrrk2 Inhibitor"	"[Lrrk2 Inhibitor, Leucine-rich Repeat Kinase 2 Inhibitor, Pdgfr Family Inhibitor]"	"LRRK2"	"[Preclinical, Unknown]"	"[CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1, Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1]"	"404844-02-6"
"37b9b509adb0fc8839e30ea72e2961a6"	"NEPAFENAC"	"[NCGC00185741, MLS003915618]"	"Cyclooxygenase-2 Inhibitor"	"[Cyclooxygenase-2 Inhibitor]"	"PTGS2"	"[Approved]"	"[NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N]"	"78281-72-8"
"37cb63642847b8b51d1210f828b05331"	"Pf-06250112"	"[NCGC00485430]"	"Tyrosine-protein Kinase Btk Inhibitor"	"[Tyrosine-protein Kinase Btk Inhibitor, Btk Inhibitor]"	"BTK"	"[Preclinical]"	"[N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1]"	""
"37eeb556432f2c2a9059ccf00376c95f"	"ENCORAFENIB"	"[NCGC00378599]"	"Serine/threonine-protein Kinase B-raf (val600glu Mutant) Inhibitor"	"[Serine/threonine-protein Kinase B-raf (val600glu Mutant) Inhibitor, Raf Kinase Inhibitor B (v600e Mutant)]"	"BRAF"	"[Phase III, Unknown, Approved]"	"[COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1, COC(=O)N[C@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1]"	"1269440-17-6"
"37f0f0670abe0b01a3bc30a35739d196"	"Pf-06747775"	"[NCGC00509941]"	"Epidermal Growth Factor Receptor (thr790met Mutant) Inhibitor"	"[Epidermal Growth Factor Receptor (thr790met Mutant) Inhibitor, Egfr (thr790met Mutant) Inhibitor]"	"EGFR"	"[Phase I/II, Unknown]"	"[C=CC(=O)N[C@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@@H]1F, C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F]"	"1776112-90-3"
"38546434bd866e2b088ec2e971bfd811"	"Chem div,n050-0005"	"[MLS002174282, NCGC00342365, NCGC00091009, AB07944330, MLS000759474, MLS001424040, NCGC00249275, MLS002554359, NCGC00263487]"	"Aromatase Inhibitor"	"[Aromatase Inhibitor]"	"CYP19A1"	"[Unknown, Approved]"	"[CC1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C, CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O, C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C, CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CC[C@]2(C)O, C[C@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C, C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C]"	"58-18-4"
"38565524cdf696c716832d083cc83f90"	"NCGC00249661"	"[NCGC00249661]"	"Hpgd Inhibitor"	"[Hpgd Inhibitor, 15-hydroxyprostaglandin Dehydrogenase [nad(+)] Inhibitor]"	"HPGD"	"[Preclinical, Unknown]"	"[Cc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1]"	""
"386ee1ea0836772115a6ca4e4fbea4fb"	"su-11274"	"[NCGC00165902, NCGC00390573]"	"Hgfr (met; C-met) Inhibitor"	"[Hgfr (met; C-met) Inhibitor, Hepatocyte Growth Factor Receptor Inhibitor, Hgfr Inhibitor]"	"MET"	"[Preclinical, Unknown]"	"[Cc1[nH]c(/C=C2/C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1, Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1]"	"658084-23-2"
"3875001a31f93071675e8f9631f7c5b5"	"NAFAMOSTAT MESYLATE"	"[MLS004774128, NCGC00160398, NCGC00389778]"	"Tryptase Inhibitor"	"[Tryptase Inhibitor, Tryptase Inhibitors]"	"TPSAB1"	"[Phase III, Unknown, Approved]"	"[CS(=O)(=O)O.CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1, N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1, CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1, N=C(N)c1ccc2cc(OC(=O)c3ccc(N=C(N)N)cc3)ccc2c1]"	"82956-11-4"
"38801a6560a989f7709967deb097f40a"	"purmorphamine"	"[NCGC00344053]"	"Lineage-specific Differentiation Enhancer"	"[Lineage-specific Differentiation Enhancer, Smoothened Receptor Agonist]"	"SMO"	"[Preclinical, Unknown]"	"[c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1]"	"483367-10-8"
"388d24ba90a61b24471464ba43b28fe2"	"Vadadustat"	"[NCGC00509994]"	""	"[]"	""	"[Phase III]"	"[O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O]"	"1000025-07-9"
"38b1ee421308cf65e1722a57b8494eb1"	"Cp-466722"	"[NCGC00263099]"	"Serine-protein Kinase Atm Inhibitor"	"[Serine-protein Kinase Atm Inhibitor, Atm Kinase Inhibitor]"	"ATM"	"[Preclinical, Unknown]"	"[COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC]"	"1080622-86-1"
"38c6ba4c954d1f05d2d5c2c06bcba0d0"	"KUC107871N-04"	"[NCGC00347064, MLS003568129]"	"P97 Atpase Inhibitor"	"[P97 Atpase Inhibitor, Transitional Endoplasmic Reticulum Atpase Inhibitor, Caspase-7 Activator, Caspase 3 Activator]"	"VCP"	"[Preclinical, Unknown]"	"[COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12]"	"1346527-98-7"
"38d57b158a0ee50e1db6b0c8a05df359"	"VINCRISTINE"	"[NCGC00390525, NCGC00507737, NCGC00094455, NCGC00163700, MLS001401434, MLS001148250, NCGC00263543, NCGC00389642, NCGC00402383, NCGC00386339, NCGC00018240, NCGC00023268, MLS000069706, NCGC00261893, NCGC00016088, MLS002702994, NCGC00162366, NCGC00186633, NCGC00242508, NCGC00263912, MLS000863277]"	"Microtubule Polymerization Inhibitor"	"[Microtubule Polymerization Inhibitor, Tubulin Polymerization Inhibitor]"	"TUBB"	"[Unknown, Approved]"	"[CC[C@@]12C=CCN3CCC4(c5cc([C@]6(C(=O)OC)CC7CN(CCc8c6[nH]c6ccccc86)C[C@@](O)(CC)C7)c(OC)cc5N(C=O)C4C(O)(C(=O)OC)[C@@H]1OC(C)=O)C32, CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O, CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1, CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1, CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O, CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@H](C(=O)OC)[C@H]2c2cc3c(cc2OC)N(C=O)[C@H]2[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]32[C@@H]54)C1, CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@]43[C@H]65)C2)C1, CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O, CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O, CC[C@]1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1, CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1, CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)C(OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43C65)C2)C1, CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O, CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1, CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1]"	"57-22-7"
