"compound_id"	"compound_name"	"equivalent_structures"	"primary_moa"	"moas"	"primary_target_gene_symbol"	"phase"	"rdkit_smiles"	"CAS"	"nsc"	"prefix"	"name"	"pubchem_id"	"testing_status"	"failure_reason"	"confidential_flag"	"mechanism"	"synonym"	"smiles"	"cas.y"	"found"	"duplicated"
"a176aef2a698f9b13f3f558dc41abd5f"	"TPX-0005"	"[NCGC00510692]"	"Alk Tyrosine Kinase Receptor Inhibitor"	"[Alk Tyrosine Kinase Receptor Inhibitor, Alk Inhibitor, Alk Tyrosine Kinase Receptor (gly1202arg Mutant) Inhibitor, Nt-3 Growth Factor Receptor Inhibitor, Bdnf/nt-3 Growth Factors Receptor Inhibitor, Proto-oncogene Tyrosine-protein Kinase Ros Inhibitor, Echinoderm Microtubule-associated Protein-like 4-alk Tyrosine Kinase Receptor (emt-alk) Inhibitor, Tyrosine-protein Kinase Jak2 Inhibitor, High Affinity Nerve Growth Factor Receptor Inhibitor]"	"ALK"	"[Phase I/II]"	"[C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1]"	"1802220-02-5"	"800522"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PK:ROS1,ALK"	"a-6113||tpx0005||tpx-0005"	"C[C@H]1CNC(=O)c2cnn3ccc(N[C@H](C)c4cc(F)ccc4O1)nc23"	"1802220025"	"cas"	"FALSE"
"a230f547805efb7f078ae5eac30c9834"	"Pazopanib"	"[NCGC00188865, MLS004774147]"	"Multi-kinase"	"[Multi-kinase, Vascular Endothelial Growth Factor Receptor 3 Inhibitor, Vegfr-1/2/3 Inhibitor, Vascular Endothelial Growth Factor Receptor 2 Inhibitor, Platelet-derived Growth Factor Receptor Alpha Inhibitor, Platelet-derived Growth Factor Receptor Beta Inhibitor, Mast/stem Cell Growth Factor Receptor Kit Inhibitor, Vascular Endothelial Growth Factor Receptor 1 Inhibitor, C-kit, Pdgfr, Vegfr]"	"FLT1"	"[Approved]"	"[Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl, Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O]"	"635702-64-6"	"737754"	"S"	"Pazopanib"	"-1"	"FDA approved"	"0"	"0"	"PK:YK,PDGFR,FGFR,KIT,VEGFR"	"p2501||gw 786034||pazopanib hcl||pazopanib hydrochloride||gw786034||s1035||a-9046||786034||GSK-786034||GW-786034||GW-786034B||pazopanib||pazopanib (free base)||pazopanib hydrochloride (usan)||Pazopanib hydrochloride Y"	"CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3"	"635702646"	"cas"	"FALSE"
"a240dbbf9bd18d030901fa1483446f9b"	"CX-5461"	"[NCGC00346627]"	"Rna Polymerase Inhibitor"	"[Rna Polymerase Inhibitor, Dna-directed Rna Polymerase Inhibitor]"	"POLR2A"	"[Phase I/II, Preclinical]"	"[Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1]"	"1138549-36-6"	"782164"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"RNA polymerase I"	"cx-5461||cx5461||c3633||cx 5461"	"CN1CCCN(CC1)c2ccc3C(=O)C(=C4Sc5ccccc5N4c3n2)C(=O)NCc6cnc(C)cn6"	"1138549366"	"cas"	"FALSE"
"a259647e4247b0209e5f6f076c3a6788"	"O,p'-ddd"	"[MLS002153233, NCGC00015226, MLS002152914, AB07990320, NCGC00091374, NCGC00256452, NCGC00260936]"	"Antineoplastic Agent"	"[Antineoplastic Agent, Cytochrome P450 11b1, Mitochondrial Inducer]"	"CYP11B1"	"[Unknown, Approved]"	"[Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1, Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1]"	"53-19-0"	"38721"	"S"	"Dacarbazine"	"-1"	"FDA approved"	"0"	"0"	"A7|Ho|AlkAg|anti-Ho"	"chlodithane||mitotan||2,4'-ddd||1,1-dichloro-2-(o-chlorophenyl)-2-(p-chlorophenyl)ethane||o,p'-ddd||2,4'-dichlorodiphenyldichloroethane||chlodithan||ethane, 2-(o-chlorophenyl)-2-(p-chlorophenyl)-1,1-dichloro-||nsc-38721||mitotane||(o,p)-ddd||2-(o-chlorophenyl)-2-(p-chlorophenyl)-1,1-dichloroethane||nci-c04933||ethane, 1,1-dichloro-2-(o-chlorophenyl)-2-(p-chloropheny...||cb 313||wln: gygyr bg&r dg||khlodithan||o,p'-tde||benzene, 1-chloro-2-[2,2-dichloro-1-(4-chlorophenyl)ethy...||2,2-bis(2-chlorophenyl-4-chlorophenyl)-1,1-dichloroethane||1,1-dichloro-2,2-bis(2,4'-dichlorophenyl)ethane||lysodren||o,p'-dichlorodiphenyldichloroethane||chloditan||CB-313||dacarbazine||dtic"	"ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl"	"53190"	"cas"	"FALSE"
"a2905de2da76a2922cdcd6541bfb55bb"	"CYCLOPHOSPHAMIDE"	"[NCGC00094636, NCGC00259054, NCGC00091741, NCGC00180900, NCGC00015209, AB08548259, MLS001306483, NCGC00254543, NCGC00260923]"	"Bcl2/lgals1 Expression Inhibitor"	"[Bcl2/lgals1 Expression Inhibitor, Bcl-2 Expression Inhibitor, Dna Alkylating Drugs, Apoptosis Regulator Bcl-2 Expression Inhibitor, Galectin-1 Expression Inhibitor]"	"H2AX"	"[Unknown, Approved]"	"[O=P1(N(CCCl)CCCl)NCCCO1, [2H]C1([2H])CNP(=O)(N(CCCl)CCCl)OC1, O.O=P1(N(CCCl)CCCl)NCCCO1]"	"6055-19-2"	"26271"	"S"	"Cyclophosphamide"	"-1"	"FDA approved"	"0"	"0"	"A7|AlkAg"	"cyclophosphane||procytox||n,n-bis(.beta.-chloroethyl)-n',o-trimethylenephosphoric ...||n,n-di(2-chloroethyl)-n,o-propylene-phosphoric acid este...||nci-c04900||semdoxan||cytoxan||endoxan||cpa||n,n-bis-(.beta.-chloraethyl)-n',o-propylen-phosphorsaeur...||cyclophosphamide||genoxal||wln: t6mpotj bo bn2g2g||endoxan r||bis(2-chloroethyl)phosphoramide cyclic propanolamide ester||ctx||enduxan||b 518||2-(bis(2-chloroethyl)amino)-2h-1,3,2-oxazaphosphorine 2-...||n,n-bis(2-chloroethyl)-n',o-propylenephosphoric acid est...||asta||cyclophosphamidum||neosar||2h-1,3,2-oxazaphosphorin-2-amine, n,n-bis(2-chloroethyl)...||sendoxan||(-)-cyclophosphamide||cyclostin||cb 4564||hexadrin||(bis(chloro-2-ethyl)amino)-2-tetrahydro-3,4,5,6-oxazapho...||cyclophosphan||phosphorodiamidic acid, n,n-bis(2-chloroethyl)-n'-(3-hyd...||cytophosphan||n,n-bis(2-chloroethyl)tetrahydro-2h-1,3,2-oxazaphosphori...||2h-1,3,2-oxazaphosphorine, 2-[bis(2-chloroethyl)amino]te...||2-[bis(2-chloroethyl)amino]-2h-1,3,2-oxazaphosphorine 2-...||cyclophospamide"	"ClCCN(CCCl)P1(=O)NCCCO1"	"6055192"	"cas"	"FALSE"
"a41377610a10ebf902324e767452df78"	"ON-123300"	"[NCGC00496839]"	"Ret Inhibitor"	"[Ret Inhibitor, Proto-oncogene Tyrosine-protein Kinase Receptor Ret Inhibitor, Tyrosine-protein Kinase Lck Inhibitor, Vascular Endothelial Growth Factor Receptor 3 Inhibitor, Tyrosine-protein Kinase Lyn Inhibitor, Nuak Family Snf-1 Like Kinase 1 Inhibitor, Cyclin-dependent Kinase 9/cyclin T1 Inhibitor, Fibroblast Growth Factor Receptor 2 Inhibitor, Anti-platelet Derived Growth Factor Receptor Beta, Cyclin-dependent Kinase 4 Inhibitor, Receptor-type Tyrosine-protein Kinase Flt3 Inhibitor, Mitogen-activated Protein Kinase Kinase Kinase 20 Inhibitor, Cyclin-dependepent Kinase 6 Inhibitor, Tyrosine-protein Kinase Fyn Inhibitor, Fibroblast Growth Factor Receptor 1 Inhibitor]"	"RET"	"[Preclinical, Unknown]"	"[CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1]"	"1357470-29-1"	"802100"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PK:CDK"	"on-123300||a-6117||on123300"	"CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C#N)C(=O)N(C5CCCC5)c4n3)cc2"	"1357470291"	"cas"	"FALSE"
"a4f68c3f51c389c0f2ba385b832ccdcd"	"CFI-400945"	"[NCGC00498436, NCGC00487085]"	"Serine/threonine-protein Kinase Plk4 Inhibitor"	"[Serine/threonine-protein Kinase Plk4 Inhibitor, Polo-like Kinase-4 (plk-4) Inhibitor]"	"PLK4"	"[Unknown, Phase I]"	"[COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@H](C)O[C@H](C)C5)cc4)n[nH]c3c1)C(=O)N2, COc1ccc2c(c1)[C@]1(C[C@@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@H](C)O[C@H](C)C5)cc4)n[nH]c3c1)C(=O)N2]"	"1338806-73-7"	"791966"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PK:PLK1"	"a-6005||cfi-400945||cfi400945"	"COc1ccc2NC(=O)[C@@]3(C[C@H]3c4ccc5c(\C=C\c6ccc(CN7C[C@@H](C)O[C@@H](C)C7)cc6)n[nH]c5c4)c2c1"	"1338806737"	"cas"	"FALSE"
"a512f6c13fd408b45c94391d66d90c36"	"Acalabrutinib"	"[NCGC00602281, NCGC00479074]"	"Tyrosine-protein Kinase Btk Inhibitor"	"[Tyrosine-protein Kinase Btk Inhibitor, Btk Inhibitor]"	"BTK"	"[Approved]"	"[CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12, CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12]"	"1420477-60-6"	"791164"	"S"	""	"-1"	"FDA approved"	"0"	"0"	"PK:BTK"	"cs-5356||acalabrutinib"	"CC#CC(=O)N1CCC[C@H]1c2nc(c3ccc(cc3)C(=O)Nc4ccccn4)c5c(N)nccn25"	"1420477606"	"cas"	"FALSE"
"a5352fdf96932feba5729cead07bef6b"	"Gdc-0623"	"[NCGC00351593]"	"Dual Specificity Mitogen-activated Protein Kinase Kinase Inhibitor"	"[Dual Specificity Mitogen-activated Protein Kinase Kinase Inhibitor, Mek Inhibitor]"	"MAP2K1"	"[Phase I]"	"[O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F]"	"1168091-68-6"	"778590"	"S"	"Cobimetinib (isomer 1)"	"-1"	"FDA approved"	"0"	"0"	"PK:MAP2K,MAP2K1"	"hy-15610||gdc-0623||GDC-0973||R-7420||RG-7420||XL-518||XL-518 (isomer 1)||XL-518 (isomer 2)||a-1180||Cobimetinib (isomer 1)||cobimetinib (isomer 2)||GDC-0973; RG-7421||RG-7421||XL-518 enantiomer||cobimetinib||cobimetinib enantiomer"	"OCCONC(=O)c1ccc2cncn2c1Nc3ccc(I)cc3F"	"1168091686"	"cas"	"FALSE"
"a5509404a88d651e22d676ba073a9d8b"	"TPCK"	"[MLS000028752, NCGC00261842, NCGC00094419, NCGC00016020, MLS001076075]"	"Signaling/transport"	"[Signaling/transport, Serine Protease Inhibitor, Cysteine Protease Inhibitor]"	"CASP3"	"[Preclinical, Unknown, Investigational]"	"[Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1, Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)CCl)cc1]"	"402-71-1"	"727365"	"S"	"tpck"	"48427248"	""	"0"	"0"	""	"tpck"	"Cc1ccc(cc1)S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl"	"402711"	"cas"	"FALSE"
"a572730f0cde9d74582e4c3c8c0584ed"	"Everolimus"	"[NCGC00483099, NCGC00389385, NCGC00167512, NCGC00508732, NCGC00390323, NCGC00386130, NCGC00242507, NCGC00408836]"	"Serine/threonine-protein Kinase Mtor Inhibitor"	"[Serine/threonine-protein Kinase Mtor Inhibitor, Mtor Inhibitor, Multidrug Resistance Protein 1 Inhibitor, Peptidyl-prolyl Cis-trans Isomerase Fkbp1a Inhibitor, Rotamase (fkbp12) Inhibitor, Osteoblast Differentiation Inhibitor]"	"MTOR"	"[Unknown, Approved]"	"[CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(/C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C/C=C\1C, CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C, CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C, CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C, CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C, COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C, CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@H]2CC[C@H](OCCO)[C@@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C, CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C]"	"159351-69-6"	"733504"	"S"	"Everolimus"	"-1"	"FDA approved"	"0"	"0"	"PK:STK,MTOR"	"rad001||afinitor||42-o-(2-hydroxyethyl)rapamycin)||s1120||(1r,9s,12s,15r,16e,18r,19r,21r,23s,24e,26e,28e,30s,32s,3...||certican||everolimus (usan)||(3s,6r,7e,9r,10r,12r,14s,15e,17e,19e,21s,23s,26r,27r,34a...||NVP-RAD-001||RAD-001||RAD-001C||RAD-101||SDZ-RAD||everolimus"	"CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OCCO"	"159351696"	"cas"	"FALSE"
"a577851c10bf5665e0adbbae3464543c"	"JQ1"	"[NCGC00250412, NCGC00390390, NCGC00345495]"	"Bromodomain-containing Protein 4 Inhibitor"	"[Bromodomain-containing Protein 4 Inhibitor, Brd4 Inhibitor, Bromodomain-containing Protein 2 Inhibitor, Bromodomain-containing Protein 3 Inhibitor, Bromodomain-containing Protein 4 (brd4, Hunk1) Inhibitor]"	"BRD4"	"[Preclinical, Unknown]"	"[Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2, Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2, Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2]"	"1268524-70-4"	"760183, 764043"	"S, S"	"(+)-JQ1, (+)-JQ1"	"-1, -1"	"Clinical trial, Clinical trial"	"0, 0"	"0, 0"	"BRD, BRD"	"tert-butyl 2-((6s)-4-(4-chlorophenyl)-2,3,9-trimethyl-6h...||(+)-jq1||jq1, (+)-jq1||a-1291||cs-0581||(+)-jq-1"	"Cc1sc2c(C(=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n23)c4ccc(Cl)cc4)c1C, Cc1sc2c(C(=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n23)c4ccc(Cl)cc4)c1C"	"1268524704, 1268524704"	"cas, cas"	"TRUE, TRUE"
"a58b93816fbdd5c86cf37e7dba84f9d3"	"LDK-378"	"[NCGC00351603]"	"Alk Inhibitor"	"[Alk Inhibitor, Alk Tyrosine Kinase Receptor Inhibitor, Echinoderm Microtubule-associated Protein-like 4-alk Tyrosine Kinase Receptor (eml4- Alk) Inhibitor]"	"ALK"	"[Phase III, Approved]"	"[Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1]"	"1032900-25-6"	"776422"	"S"	"LDK-378"	"-1"	"FDA approved"	"0"	"0"	"PK:ALK"	"ldk-378||a-1189||ldk378||ceritinib||ldk 378"	"CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3"	"1032900256"	"cas"	"FALSE"
"a5ab1ebc31cc00b30caf8c89df257f33"	"VISTUSERTIB"	"[NCGC00389626, NCGC00346698]"	"Mtorc1/2 Inhibitor"	"[Mtorc1/2 Inhibitor, Mtor Complex 1 (mtorc1) Inhibitor, Threonine Protease Inhibitor, Mtor Complex 2 (mtorc2) Inhibitor]"	"MTOR"	"[Phase II, Phase I]"	"[CNC(=O)c1cccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)c1, CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1]"	"1009298-59-2"	"767189"	"S"	"AZD-2014"	"-1"	"Clinical trial"	"0"	"0"	"PK:MTOR"	"azd-2014||tcrs-173||;azd-2014;tcrs-173"	"CNC(=O)c1cccc(c1)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C"	"1009298592"	"cas"	"FALSE"
"a5d3abfa336cc304030ff8425267eb8d"	"tcmdc-123476"	"[NCGC00167513]"	"Egfr (her1; Erbb1) Inhibitor"	"[Egfr (her1; Erbb1) Inhibitor, Abl, Flt3, Kit, Ret, Vegfr-1/2/3 Inhibitor, Proto-oncogene Tyrosine-protein Kinase Receptor Ret Inhibitor, Egfr Inhibitor, Vascular Endothelial Growth Factor Receptor 3 Inhibitor, Vascular Endothelial Growth Factor Receptor 2 Inhibitor, Mast/stem Cell Growth Factor Receptor Kit Inhibitor, Epidermal Growth Factor Receptor Inhibitor, Receptor-type Tyrosine Protein Kinase Flt3 Inhibitor, Vascular Endothelial Growth Factor Receptor 1 Inhibitor, Abl Kinase Inhibitor]"	"EGFR"	"[Unknown, Approved]"	"[COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1, COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl]"	"443913-73-3"	"760766"	"S"	"Vandetanib"	"-1"	"FDA approved"	"0"	"0"	"PK:YK,PDGFR,EGFR,VEGFR,RET"	";vandetanib;v-9402;v10362||vandetanib||v-9402||v10362||AZD-6474||CH-331||ZD-6474"	"COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4"	"443913733"	"cas"	"FALSE"
"a60b541b4000d2adc4a1fe7f92f65000"	"S63845"	"[NCGC00505919]"	"Mcl-1 Inhibitor"	"[Mcl-1 Inhibitor, Induced Myeloid Leukemia Cell Differentiation Protein Mcl-1 Inhibitor]"	"MCL1"	"[Preclinical]"	"[Cc1c(-c2c(-c3ccc(F)o3)sc3ncnc(O[C@@H](Cc4ccccc4OCc4ccnn4CC(F)(F)F)C(=O)O)c23)ccc(OCCN2CCN(C)CC2)c1Cl]"	"1799633-27-4"	"798846"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	""	"ct-s63845||s63845"	"CN1CCN(CCOc2ccc(c(C)c2Cl)c3c(sc4ncnc(O[C@H](Cc5ccccc5OCc6ccnn6CC(F)(F)F)C(=O)O)c34)c7oc(F)cc7)CC1"	"1799633274"	"cas"	"FALSE"
"a8191d56d3d3b04ef765b4023f009ff6"	"SPERMIDINE"	"[MLS001056564, NCGC00015937, NCGC00024903, NCGC00094332, NCGC00180887, NCGC00261732]"	"Nos Inhibitor"	"[Nos Inhibitor, Drugs Acting On Nmda Receptors]"	"GRIN2A"	"[Preclinical, Unknown]"	"[Cl.NCCCCNCCCN, Cl.Cl.Cl.NCCCCNCCCN, NCCCCNCCCN]"	"334-50-9"	"528399"	"S"	"spermidine hydrochloride"	"580385"	""	"0"	"0"	""	"spermidine hydrochloride||1,4-butanediamine, n-(3-aminopropyl)-, trihydrochloride ...||spermidine trihydrochloride||1,4-butanediamine, n-(3-aminopropyl)-, hydrochloride||1,4-butanediamine, n-(3-aminopropyl), hydrochloride"	"NCCCCNCCCN"	"334509"	"cas"	"FALSE"
"a84eef252fdc91b0d363be9ad4b786ff"	"Vismodegib"	"[NCGC00242497]"	"Smoothened Receptor Antagonist"	"[Smoothened Receptor Antagonist, Hedgehog Antagonist, Multidrug Resistance Protein 1 Inhibitor, Breast Cancer-resistant Protein Inhibitor]"	"SHH"	"[Approved]"	"[CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1]"	"879085-55-9"	"755809"	"S"	"Vismodegib"	"-1"	"FDA approved"	"0"	"0"	"SMO|PK:YK"	";gdc-0449||gdc-0449||R-3616||RG-3616||vismodegib||vismodegib (usan)||vismodeginib"	"CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(c2)c3ccccn3)c(Cl)c1"	"879085559"	"cas"	"TRUE"
"a8911fa8a5039f970fce39db971d43b4"	"Sgx-523"	"[NCGC00263163]"	"Hgfr (met; C-met) Inhibitor"	"[Hgfr (met; C-met) Inhibitor, Hepatocyte Growth Factor Receptor Inhibitor, Hgfr Inhibitor]"	"MET"	"[Phase I]"	"[Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1]"	"1022150-57-7"	"758591"	"S"	"SGX-523"	"-1"	"Clinical trial"	"0"	"0"	"PK:YK,MET"	"quinoline, 6-[[6-(1-methyl-1h-pyrazol-4-yl)-1,2,4-triazo...||sgx-523"	"Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2"	"1022150577"	"cas"	"FALSE"
