cellminer_compound_name,display_name,compound_id,
VINCRISTINE,vincristine sulfate,38d57b158a0ee50e1db6b0c8a05df359,
ILOPERIDONE,iloperidone,f10db0ac5ca9c68f425bbe4dfadfbcc4,
BOSUTINIB,bosutinib,f615aaf34a7b911d98961eea299f422c,
Ruxolitinib,ruxolitinib,0c81071770320db78a43b731d680f4dc,
Tolvaptan,tolvaptan,8fbb2187210a389ac4a3da8b64ec1da7,
Saxagliptin,saxagliptin,fc02761290a43ea5caaa9f40e8bcedc7,
Tucatinib,tucatinib,f99c9863b851380676504fa1ff9101a6,
Dapagliflozin,dapagliflozin,794e4894ea8691a18aee883c852414e6,
Miglitol,miglitol,93b1f991d818d986ca53056369924696,
GLIMEPIRIDE,glimepiride,f89e3c17ee77d9183911648681c67185,
Linagliptin,linagliptin,2bd7780c919c85c1a93b4427a5561e34,
Canagliflozin,canagliflozin,616f225b405b36fe2eef086357137f0b,
Balsalazide disodium,balsalazide,1ce6d2098033f642dc5046b8b8570091,
Trospium chloride,trospium chloride,d73f54924b8d89d5ef516b5a850c3668,
Oxybutynin chloride,oxybutynin chloride,0a43488d7128641604a9b539d2ee1477,
Sulfameter,sulfameter,a6145d15e51f07d0880c96bc035118f7,
OXANDROLONE,oxandrolone,fbc46d992c0731330b71edb44e4955d2,
TELMISARTAN,telmisartan,26a6fc263ca692df44e3fbd7f63b2943,
Ifosfamide,ifosfamide,303c4defeb0d230ed6ac57bc482cd93c,
PROPARACAINE,proparacaine hydrochloride,8a82d41512f7d2acb7d10db47208b0b2,
Pancuronium bromide,pancuronium bromide,45a2c807b845867ae5b0ef3fd23d9229,
Mannitol,mannitol,13693161fdb5c999ac979e07793e61da,
Amlexanox,amlexanox,5b91a95551eb1b94caabf02f5a075fbc,
Ciclopirox,ciclopirox,05be2b7f51ce21c95cb66b2f810aca0f,
Tolcapone,tolcapone,8c9bdf872cb650c231543f8d54e148f5,
Adenosine,adenosine,6d915b037dd9cf50dcb0c417c020c840,
TRIDEUTERATED PROPOFOL,propofol,b5d5760dd7c863b8b64f9cfc28da7936,
Masoprocol,masoprocol,5da74794b68e959f4a9b044c02850f2b,
ENCORAFENIB,encorafenib,37eeb556432f2c2a9059ccf00376c95f,
Pemetrexed (disodium hemipenta hydrate) (1:2:2.5),pemetrexed disodium,977caa18e71b0119dbe8bb078accf809,
PLERIXAFOR,plerixafor,3ff5844f46a73d2002fee5ec07ecc136,
"Apex biotech,a8205",atazanavir sulfate,777bc6468402e4b218338847aa75f834,
ZIDOVUDINE,zidovudine,0d4977dde8a611d29ee8cfe8628eedae,
NELFINAVIR,nelfinavir mesylate,c361582c9eca5b300f4636e9eb1cc80b,
D-cycloserine,cycloserine,5a50ffd58ba9f0cb2437c4db140e9b7e,
DIMETHYL FUMARATE,dimethyl fumarate,73e7c429d7c0ab76073210b0d48983c4,
Omacetaxine mepesuccinate,omacetaxine mepesuccinate,14e48e565368adc2ecfb2e0090b2064f,
Ticlopidine hydrochloride,ticlopidine hydrochloride,4cf7a7ad71febda3e73bb12bfc50f8d6,
ETOMIDATE,etomidate,15c3cb81132d42cf05901c9cd02fc886,
Chloroxine,chloroxine,d878b3cd843f4db9508755058836ed55,
Taxol,paclitaxel,3a6af4f706dbb444809bd3857040a612,
Trichlormethiazide,trichlormethiazide,eea5a72886bac070c5caf0cca4623c5f,
Diethylstilbestrol [des],diethylstilbestrol,c95f613f9ac9fbda355a717959980a46,
Teriflunomide,teriflunomide,70584258827fd192570df7df3376c23c,
Clomifene,clomifene citrate,4c1cbec6056885d9953a9c651297b1ea,
Propylthiouracil,propylthiouracil,d374dc90c81186571851adbb7605d1e7,
Propafenone hydrochloride,propafenone hydrochloride,0ab422317711072ff1a95042eb6a2844,
Deferoxamine mesylate,deferoxamine mesylate,39e4c216ca638934259753ac411dc6c4,
Tetracycline,tetracycline hydrochloride,f52946abbbb974e57983e76a786bae9e,
Cloxacillin (sodium monohydrate),cloxacillin sodium,5dbbf53971c23bd88f16a2aabf16fb7b,
Amphotericin B,amphotericin b,b0e9aa08ff00d5163e64bae04a531623,
Calcitriol (ro-21-5535),calcitriol,32bad605cc6a807bd1f133810c8ec365,
MONOBENZONE,monobenzone,66f5c249a860115e5e79ab44203b476f,
Valacyclovir hydrochloride,valacyclovir hydrochloride,a8fdb4173bf468633707d288291f74c5,
Valganciclovir hydrochloride,valganciclovir,d0a5baefaa6173154e110c8c625967ff,
tcmdc-123476,vandetanib,a5d3abfa336cc304030ff8425267eb8d,
Vecuronium,vecuronium bromide,25a1683970000811a8f4487cb6b79d94,
Vemurafenib,vemurafenib,e178dd9715a751de7e74d38582be1b84,
Venlafaxine hydrochloride,venlafaxine hydrochloride,67f6b0fedaaf9d5fba2c935447a951d4,
Vismodegib,vismodegib,a84eef252fdc91b0d363be9ad4b786ff,
Trioxsalen,trioxsalen,df04091691dfd6d7cdc966264d79e0e3,
Sulfanilamide,sulfanilamide,a95d62ba63f8c07af9f5d57f6bc2a521,
Lumacaftor,lumacaftor,e9b90a643b7b47336025d0aadc6b5ae2,
Cannabidiol,cannabidiol,4f890e13518415ab24a9a0c634f1bc60,
Zanubrutinib,zanubrutinib,398346556f14ce9a7de4df5feb33d508,
ZOLEDRONATE DISODIUM,zoledronic acid monohydrate,b0e0301063adfe8949f654abffb1ec63,
Esomeprazole magnesium hydrate,esomeprazole magnesium,7705d00a9c8ab5a337e656d37c4be181,
Zolmitriptan,zolmitriptan,879177a24f9f7f7ea831697d0eaac96d,
10058-f4,10058-f4,c9084c39d0babbbf426966a4903fc163,
10074-G5,10074-g5,e2dea9e7d0d3a59398ed1da2c30a7db4,
20-hydroxyecdysone,20-hydroxyecdysone,96bb5a621d7b8c3a2f206216ca972b9a,
AG-881,ag-881,f87324403c0b260deb918620a969f4aa,
AMG-337,amg-337,739f3deea80f70cf5d720ceffc25901b,
Apigenin,apigenin,ccdb042a16e77228902f50437d38a64f,
ARECOLINE,arecoline hydrobromide,0518ad3b2bdfa65f13cf9d5612a2e62c,
Asp-9521,asp-9521,46c2d6ba7b580ead68340021a4edbf09,
Atractylenolide I,atractylenolide i,62da4c559235ca2f90917ca3fdc447d2,
Atuveciclib,atuveciclib,40d0ce361701e8688d8db602510fbb4a,
AX-024,ax-024,7200d1aa4832ff92e2b57d6c2aec855b,
AZD-0156,azd-0156,4a500fb48384781903413275409703eb,
Azd-3965,azd-3965,71c9085e1726bacf546ca7a3853efacf,
Azd-6738,azd-6738,b1f53df031761f328d7ca9c6c30692c9,
AZD-8797,azd-8797,cc18c7d9a98e5a049b789545833bbc50,
BAY-1161909,bay-1161909,d77d3307edcf070c27cac0e43fd702a9,
Bay-1217389,bay-1217389,0c53ffef6fc9b44ae6459fef55729bb0,
BAY-1436032,bay-1436032,e96985eec796cbfa43ed59f07ef5d619,
BAY-1895344,bay-1895344,3e4e0113e0193e434e38b0d2d8e6105d,
bay-418543,bay-41-8543,4376c01ede3e8dfda50cfe9f32d2cd3a,
Bfh-772,bfh-772,83481b553984b21b957536722cbe0b61,
Bgp-15,bgp-15,0d612b85f777975f77a9e543aa87332e,
BI-847325,bi-847325,d6cc0b0917ca0f2438070a9970637db7,
BLU-554,blu-554,60f2375199e938cf2299133f685e28ff,
BMS-587101,bms-587101,3cb432297f48c977fe16116fc5e0394a,
BMS-986205,bms-986205,aca9f8c12516265ce08fd922139c2bef,
Bvt-3498,bvt-3498,467949413bb35c64082e7dbc41c05e4b,
C-188-9,c-188-9,7d19fdff07d5622d4123ea8d6b43ec7c,
Cap-232,cap-232,2d6d6901f862e5e8f16d2062ba8f270e,
Cep-40783,cep-40783,3779cc62aecfaf164f18936202041318,
CFI-400945,cfi-400945,a4f68c3f51c389c0f2ba385b832ccdcd,
CFI-402257,cfi-402257,008c7e9b80222b62b00542f360e015b4,
CL-82198,cl-82198,f2172443d514ef80fdf498d94a5cefe2,
CP-346086,cp-346086,d831988cfadb2aeb6c3b05ecc2f28a25,
Dcc-2618,dcc-2618,ba5f886a18d5089eadc6fd5f999af078,
Elactocin,leptomycin b,09d866278b86d76959a2ec3f1b7cec21,
Eltanexor,eltanexor,71f03023573f19d4685a8349697aa171,
emd-534085,emd-534085,53c72e55f5e3e7532de7224628f0a1a6,
"Fisher bioservices,526417",echinomycin,2616acc1c81dfbdcee36bed9582d04c8,
Ginkgolide B,ginkgolide b,9e82d3c35a2ca6d4073e3acbcc6ac891,
Gm 6001,ilomastat,59e8bd7bdb9b10cebe9627908d926863,
Gsk-126,gsk-126,01375f99c0bba65878987d3fed6a61d2,
Gsk-2256098,gsk-2256098,cba28f411cf9d7c4e7034778b54e3655,
Gsk-2981278,gsk-2981278,3c52d0ccfd87f3c636480d57820699e3,
Gsk-2982772,gsk-2982772,41e0a5f57a0fec13e9de08a4aeeda13e,
Gsk-3326595,gsk-3326595,f87d026d5931450cda4ea4db95dd9103,
INO-1001,3-aminobenzamide,d9ff69754ff18212617238e960bc6e4f,
JPH203,jph203,c34c83920830368e7231546675298fbf,
krp-297,mk-767,7ac0cedc59d75f27517222a5e39e7c7b,
Lappaconitine hydrobromide,lappaconitine,c30bf1809113a50832e17c82baf2f316,
Lb-100,lb-100,47869e7f8e784fa6c9896d2c836d72b7,
LFM-A13,lfm-a13,353cb942988374c56f1fdc546fcbb95d,
LGH-447,lgh-447,4de824102ae0f1a6c6be6efc6cde648f,
LIRIMILAST,lirimilast,bc6b4a752c9c30c9e9bc62718f54cbe7,
Lp-533401,lp-533401,4bf5f9b2846fe679a6905e0a516282ec,
LXS-196,lxs-196,f47f0aa7cb681fb6c856c5c3fafa67f7,
LY-3214996,ly-3214996,8e1b367e72227d35ff603145cf68c59e,
M2698,m2698,c7d272b31bcd5831849ece179d95c591,
Manoalide,manoalide,8e009dafbd97f0e0e0e7dd5e9a377ffc,
Martinostat,martinostat,8a717c11d3c7dd23cc7fc9ebe07489e7,
Metarrestin (KUC109088N),ml-246,eb4b7f0171b946898601a9e90c0b75b1,
MGCD-265,mgcd-265,c56fea335c95d427a26bcc5e29a815ea,
Mivebresib,mivebresib,b138c85308ca47d103327bf20e844ea4,
Mk-0812,mk-0812,016327bc6b5f561608480a7c3512ef1b,
Mk-1064,mk-1064,2e9d4d72da5617b359b3dae768a195df,
Mk-4101,mk-4101,03b2cb64b4ac2df8accefdcfb85d5cc8,
MK-886,mk-886,56b75b73b58263af6c0ca1b1ce6caff2,
Mln-7243,mln-7243,eef09ad9a73075c65b5e61990fff55cb,
"N-(4-Methoxybenzyl)-N'-(5-Nitro-1,3-Thiazol-2-Yl)Urea",ar-a014418,6cc53225e5c528085a20f0ca1cc78923,
NU-6027,nu-6027,66f7b80e26727c139b55311ff5b00f66,
NUTLIN-3,nutlin-3,503a520010311f2be04b08fb9c2ea0a2,
Nxy-059,disufenton sodium,175ad6993f2bcb11a61ae36bae71e922,
ONO-4817,ono-4817,05955761573c44f12f70a68ab48a96b2,
Ory-1001,ory-1001,d283c6153e8aeefd17c21978fde76e25,
Oxymatrine,oxymatrine,7a53c83f442ddb5ac2d50c93e823e1be,
Parbendazole,parbendazole,3f95264fb7566af9e212d1c6d95a6fa1,
PD-0166285,pd-0166285,73deaf14c12748502208edcd446cefa5,
pd-137337,ci-988,3e1ff07a897cd9f584a419b9d55310e2,
pd-98059,pd-098059,1bd9563f63920a3808f827f3d5ce3ce7,
Pexmetinib,pexmetinib,ffb087e97b5f74c4281968bc3b64e2c6,
Pf-06282999,pf-06282999,b344b029461d3f9f6be71d91780b71c6,
Pf-06821497,pf-06821497,ca5b9a28fb6d072b9fa63d046715a459,
Pf-562271,pf-562271,b6d1035ca70953ae0165213d27bd1fa1,
PFK-158,pfk-158,2f1cf5ab47d0b2f04b864c6a9604e5cd,
Pha-690509,pha-690509,504d4bf14b260d61b79160b40ed9ae07,
Picoplatin,picoplatin,c15fdabbda46f96cf5ad8c1ac9cd378e,
Pipequaline,pipequaline,ea135808e2202b7739488e8bf891911c,
PLX-8394,plx-8394,e1e86419a7fe60ba1d2ca8d01ddad27b,
Pnu-74654,pnu-74654,65a6739d67f8fdf2309e876fa6d79163,
PRT-062607,prt-062607,d45ee1446cb0e03447edca1f4b788f9b,
PT-2385,pt-2385,c7b9c6f83e85b357abc224d8e91696f2,
PX-478,px-478,d68a87dd0ad14a3310d98c8bfd2ca011,
Quiflapon sodium,quiflapon sodium,2d4c9bfd057f9ad3894cc565906eef93,
RIVICICLIB,riviciclib,d5c124872c34f494c42a5f89a55bad56,
Ro 28-0450,ro 28-0450,93756ddbd5ab1177bedaa823607a3229,
ro-5126766,ro-5126766,67dde40b22783b6abb48b428d2954cdc,
Roniciclib,roniciclib,9a8a955a5c8398d966b9e4857da5fff5,
Ruc-4,ruc-4,fac0d9de48b6e6bfc88a5a6a8b19ca74,
Rwj-67657,rwj-67657,033c249e44ec1f30d891e0022b3f8d17,
sa-13353,de-096,f179d5bd8cd25470baa78c010ca73386,
Sar-260301,sar-260301,4500f9b343b1c48e407c0969fd43fce7,
SB-242235,sb-242235,a8676b838a17c5a8f8b4cd9a2e45bb70,
SINOMENINE,sinomenine,577773475f08eb036f2f5510559bdbd8,
Sodium Danshensu,sodium danshensu,988e51c13c59e990e846cc612ae85367,
SOPHOCARPINE,sophocarpine,ad8750bc19ca5ab2e17305681281a0ab,
SPC-839,spc-839,93ad5f81331eb7029d0fde01dfa35d2d,
SPERMIDINE,spermidine,a8191d56d3d3b04ef765b4023f009ff6,
Srt-3025,srt-3025,d44c3c5d40a1721f3785129595ffeb29,
Ssr-504734,ssr-504734,72bc8d2fca5a08ccf64ef444b76f2f8d,
Ssr-69071,ssr-69071,e83cd47d1118bf102de8043a184fa638,
Stigmasterol,stigmasterol,ff7bc4287d65df1413b42a97a6880ac5,
TAK-659,mivavotinib,713b94c1109ec1da051f09143361e9af,
Tame,methyl p-toluenesulfonyl-l-argininate,ab6f8c20faf839a0827159192e1b60aa,
TPCK,tpck,a5509404a88d651e22d676ba073a9d8b,
UK-383367,uk-383367,17f931c9b0ceef10be459d3affe3b855,
Unbs-5162,unbs-5162,7767543178846c52b6070c512d8d39ea,
Vlx-1570,vlx-1570,63b9c8fc604094fe74e9f2bd715570c0,
Vs-4718,ncgc00242487,216238208a951c10f21130154ab60597,
Vx-984,vx-984,8321e4bc9686b6f0d068469e874994ff,
WAY-204688,way-204688,dab91168b33c2acc2e37fb30e6ac3ded,
Ximelagatran,ximelagatran,29bb42bb5ba8337594adaa8590058122,
XL-388,xl-388,e13288f6677ac1b76e182fee771c2ad9,
XL-784,xl-784,5208074a76c1ee53b92b85479021cbd5,
Xl-888,xl-888,f9c46a349291d67250b33492d6374d88,
ym-511,ym-511,944043e6df2e458e45e8a6edb3ba518d,
Zd7288 hydrate,ici-d7288,347bc1ee563b68ad6c5ff1e7ae750da1,
TALAROZOLE,talarozole,81c78ecd238afa495329f9aad1dc8e78,
LUPEOL,lupeol,613d7b33bfe26561d8a4f6c9214ba20e,
Seletalisib,seletalisib,27b69adc6fadaf4b664516761ea7c4af,
Veliflapon,veliflapon,6d6542d083f6c30acfcc8357f951c30d,
LOSMAPIMOD,losmapimod,c8b4faee17a6b72564472948478e1fa2,
E5555,e5555,4e96dea0926db41fae1b31a18d062c09,
Varespladib,varespladib,df7ec74c08a2fb1415d719eb92f49691,
Cinaciguat,cinaciguat,e5d50bd6e5a444358bcb463ef6b1302b,
ELIPRODIL,eliprodil,39f80459ee5641791bae75d26da2b3af,
Gavestinel sodium,gavestinel,5571fd5382679cf325df84677bbcac8c,
Ly-2090314,ly-2090314,0e8b376b5b98c2da1ed478d3992465ec,
Tricirbine,triciribine,568c9f023e1a959e4af11a4ef671d116,
Triciribine phosphate,triciribine phosphate,561c1541f1e97ca35956ad2c18599bba,
TANDUTINIB,tandutinib,df879393bbb9d3a7009b7b4a92089b9a,
CC-401,cc-401,52e98490127536a9d54731ba18bf0e33,
8-cl-ado,8-chloroadenosine,f221c874626e3a2695bf667ea7014c0e,
Ulixertinib,ulixertinib,8ca8550c3707dbb1767b7b7e725b6be0,
VOLASERTIB,volasertib,040b6da84be10e064c225c3c22174fa7,
Jnj-28312141,jnj-28312141,a8cd6dbc6807edec6a56bd1448e972dc,
AR-42,ar-42,59798a16ee8804320b62124d14a0e254,
AMG-925 (FLX925),amg-925 (flx925),6142fc1d456d32f50194297dee3ef098,
Ast-487,ast-487,39af69afadd61b957a4bfcf10ae61656,
ADL-5859,adl-5859,e6a7e0170b980ce71460198890ba2e1d,
R428,bemcentinib,d33b725a0edc1e9d8ccc2b5202b99548,
Secoisolariciresinol,secoisolariciresinol,4ead40d88d4f8b445486b129fb6e7356,
Osi-906,linsitinib,121ededdd47a650b9c91742e5a3b19a9,
Exherin,adh-1,f3de62599b543f2c948da23dff95df99,
VALSPODAR,valspodar,f7a8a244cde675282163e1431067b100,
Mk-5108,mk-5108,239dab4bc0642648725277a454e9a69a,
LY-2874455,ly-2874455,f58c8b33dcf01888adc9a6742eea6e11,
Batimastat(mmpinhibitor),batimastat,d69bad9dca4b708ace10f39777d79e53,
MK-8033,mk-8033,8bcc675493d5d076411d8d1e4cfdf015,
PF-04217903,pf-04217903,8cfcd1e2af97380ad92d46e2ff4e810e,
Gsk-2636771,gsk-2636771,4a9177d35e3725920fa6b6fb8a8ff016,
TAK-901,tak-901,41cf7e8986273eb1cbd6b432ad31d5f8,
CEVIPABULIN SUCCINATE,cevipabulin,32f2b4c733193b7af3e5d4532ed3edaa,
TAK-733,tak-733,818ff20d8e6a87b4722b75541f0e7901,
Ganetespib,ganetespib,49a978f804cc508d83feb7efa7b59bb8,
AMG-900,amg-900,e352abd55182307c2db898663bf2b75b,
Nvp-hsp990,hsp-990,435d3e1e1d62249f231449ea63069f99,
OSI-930,osi-930,674018fa54539700e1451e0ed42725c6,
Ipi-549,ipi-549,97ad307ded200482a0f5c7e0b7349181,
BMS-863233,bms-863233,1afe0364ffa3bfda364d3e2169522327,
AST-1306,ast-1306,587e9934bfb690e901fab480352ed6f0,
AT-13148,at-13148,5153fd283cbfe53edfc008786eee777b,
DACINOSTAT,dacinostat,000696cf85dc2e94715f14d64243a4d1,
MK-2461,mk-2461,32558c67a4912fbe502df0a5dc6750d0,
PF-477736,pf-477736,2df551f3eef426d5095b1f9b0885fe14,
R 1530,r-1530,948cb98ad3f5f5dd520263f4abd82b67,
RO-4987655,ro-4987655,0aa3dc1f4bc246527be3c9b27a9be736,
Thapsigargin,thapsigargin,f082f14baa0f3da89625442fd27dfdcf,
NMS-P937,onvansertib,1b927ba364493d20ce1d3e3d279c6fda,
Gandotinib,gandotinib,23d41b31a6fb151abbb729bd0481a4a5,
TG100-801,tg100-801,584bc06e9d2f141bc16b5065c9be0036,
Ag-13958,ag-13958,7f3da2b49c722d3f02656927e38e5109,
NIROGACESTAT,nirogacestat,2dd39476e4f84d23069f7904a6117161,
PUERARIN,puerarin,8a58455024219202c938770fdcd77c8c,
Daidzin,daidzin,652c0738fd3a32abcb7cdb3df0cf8d1f,
Bardoxolone methyl,bardoxolone methyl,d883134c6760aec67ed78d046062d897,
Mk-8931,verubecestat,2f2b5e274ed9dfb5539ca6003518ea89,
LY-2886721,ly-2886721,0fa25e2a1179eca7b50bc07bc289b0a4,
PEPSTATIN,pepstatin,1bc354767e2cd5441fe66de750c28c45,
Baicalein,baicalein,b4388e2a37af20275fcfb7a66bf11a51,
Naringenin,naringenin,1f981d9f6ccced4654ad4caee4206aa9,
ALOXISTATIN,aloxistatin,de6079d81910f4828f65358fa5dbd938,
Neflamapimod,vx-745,10c92a7f4f57072e7d0b96a8a73613f6,
AVAGACESTAT,avagacestat,b36395ec2f31abd10e41e59fbdea1e18,
BMS-299897,bms-299897,aeffc40b6a2dbd309234554ed72a07ca,
LY-2811376,ly-2811376,9172b1f285fdf4974b728cf2082b44ff,
Semagacestat,semagacestat,0267e5bddd43461446f70708e5d16410,
Ampanel,talampanel,414b919b64454fa4c90be43d6de21958,
Piraxostat,niraxostat,05b44ba4e3b1ceee4f3d09fc1ffc56ef,
Daprodustat,daprodustat,4d5b734c170a30ba59ccebf3fed49bd3,
Combrestatin a4,combrestatin a4,e782f87e1278a83514431d01d53cf475,
Vadadustat,vadadustat,388d24ba90a61b24471464ba43b28fe2,
Mitapivat,mitapivat,a1c0ee3eea25af5141e975f1c5826b66,
Tempol,tempol,15763edc1e01241fbf11d04de40bfe1b,
way-100635,way-100635,c39bb848cef0cde9b11111fda13c03a3,
ATACIGUAT,ataciguat,697dad645d1fc4a54bcdf5a28f288449,
Gdc-0834 racemate,gdc-0834 racemate,a41d1400dcd729fd29dff4fcfa5bb9c3,
TG100-115,tg-100115,02ffae03d0632ff16dba452104ff4230,
GSK-256066,gsk-256066,e160c456c5a183edf31a92ba10d03130,
ACTIMIS,bi-671800,79876734d2cc4a63ac4b9c07ecec5c23,
CB-839,telaglenastat,2967be3ba25da7f57cb24a2eb520dd50,
MONATEPIL MALEATE,monatepil,83df2df79f4e19837d0ab3c296fefd1d,
AMG-319,amg-319,f4b98bbe9f5017959f1a96aeefe033a0,
Kw-2478,kw-2478,03c098ad18af1c567fb530bef612699d,
Erteberel,erteberel,3d6371cc015021e9ae3b5f9e83380f40,
WP-1066,wp 1066,91dc20317aa10fc3faecbd87208dd98b,
Endoxifen,endoxifen,5816aefaaf6655ad337d1a20ed145c4a,
REBASTINIB TOSYLATE,rebastinib,92ac0ae00aec49722632e8256dc9f3bf,
Cudc-907,cudc-907,f2d1ab83c76e5084dd93e7bd10dc73f0,
Foretinib,foretinib,571111d4c3a4fb56038059c0cc44cd66,
Ipatasertib,ipatasertib,79022fcbdd4b69effa2d2a11ce7f2518,
Hm-30181,encequidar,c5e5e99997d0a02937229e34a302dda5,
POZIOTINIB,poziotinib,f0d90f88f7fbffecfbbc635c7034a221,
SNX-2112,snx-2112,226be1df30a9bd499cc6ae28c07fa087,
Acolbifene,acolbifene,94bb1a29bbd281ad4b0aa81f4b9ee2a1,
Pravadoline,pravadoline,9bd57fc9224fecb8213fd6758851b95b,
Curcumol,curcumol,533649f050f1e9ff4e6e0714253f16d2,
LUCITANIB,lucitanib,9290c1bd1b9fd53c0e40ff395dac3bbb,
ENOBOSARM,enobosarm,261745032a2a17ee6ac456e6ae040e6f,
TASELISIB,taselisib,98ec1dba33a6d511e64f5da0eaf3e43d,
Entinostat,entinostat,e364804fccbabe99747ff74d0cd201c2,
Dofequidar,dofequidar,9d1dc89557edf263fb4fed0cc952d7e6,
GDC-0941,pictilisib,c5c229fff7d887c0d7a3c00d93f6233d,
Ly-2228820,ralimetinib,3cf8128f4a82a80dac1ef0eaed6e9703,
Lcl-161,lcl-161,fa87a91bd3e0a14233d522f474b6823e,
Indoximod,indoximod,dfcab630e06837e7813c8cac4d34e765,
ARUNDINE,diindolylmethane,f0ec85115cdc84c8acb8bd1bb0dd0039,
INK-128,sapanisertib,55ab1a13e591df82157c8aaeeeb95cb0,
PF-04691502,pf-04691502,2e51a91f06920a6f222d3df7d0fdbde6,
AZD-8835,azd-8835,d813189ae3b94a85a9611a3ae6f9e788,
GGTI-2418,ggti-2418,c91b45103783cc896d98293e258e8ba0,
Azd-8186,azd-8186,40c22b99f65dabdf181d760f74c7ed04,
LY-3039478,crenigacestat,a6ff50d7a8fe7fa37b6af7a31df4b25c,
Brilanestrant,brilanestrant,cf7249b7b654eb4580653f9c55a6b271,
Cp-724714,cp-724714,5f15882c9ce1a5d8b9a35d4c55b04886,
Veliparib,veliparib,1bf9618430ccc557ae38715406c933e2,
Berzosertib,berzosertib,512bb0fb117f8540d4e12c612a6d09ad,
LITRONESIB,litronesib,5c06ac4f674117f82d921e9759dc5fb3,
Mesna disulfide,dimesna,5bac1154597a2485412ef005e937af07,
Gdc-0084,gdc-0084,944021e8cca55ce977d6d9571004bf12,
FOLITIXORIN,folitixorin,46b39073b1b8c44919982238451fa51a,
Reparixin,reparixin,398a25775d60d004a564038e90580350,
GEDATOLISIB,gedatolisib,2c5df1e72ed0858fd19742253537dc9a,
TIC-10,tic-10,1e86c2b177e801fdf30bd4b274636c95,
Elacestrant,elacestrant,60ea5a80b931649d4f6e432872f5b183,
Bimiralisib,bimiralisib,6a11c71fd556afc478fe43ae7eaa467d,
Eft508,tomivosertib,d2ad0aa90bf3d8d0afb2ec0c6b87bf3e,
AZD-1775,mk-1775,071f516773d775ffcd7867db31c4a7c0,
E-7449,2x-121,ae567e47de565b54edd2ac19ee5f91c1,
BGB-290,pamiparib,6cadd2fd4317ef3dc7e2003cdca243d5,
ABT-737,abt-737,94030aa234396f410ffeda18cd1ca3ce,
AZD-9496 maleate,azd-9496,63bef287fda9e5762c30b6e6a0fe8bf8,
RX-5902 (SUPINOXIN),supinoxin,3ec451431a5052abaf7bafbf78e43867,
Alvelestat (azd9668),alvelestat,b6c35071c4dc92f691327ee67297e9e0,
ITACITINIB ADIPATE,itacitinib,43399ce026a4f217c4d836ee10defe01,
Andarine,andarine,3fff00d15266ee191b0206834e364569,
BMS-599626,bms-599626,6e8d10357827c30f0336d84b635d6d00,
Bms-906024,bms-906024,407f2f5576f1490b40dad1535df3934b,
Brequinar sodium,brequinar sodium,2d0b9d990afd7a7c4e11e97b54e26d72,
Digitoflavone,luteolin,107e4f7d46759979a744a9582889d4dc,
Tak-285,tak-285,343be54a1a07ef4290f4935d2c06c06c,
GSK-690693,gsk-690693,2315b19e8c13b6736ac6da5f9473de87,
Abc-294640,abc-294640,acaa68f149281b057ba0187af66975c7,
Gdc-0152,gdc-0152,4ca0f1d944573253eaf6a67dbe659bdc,
PD-153035,pd-153035,c2c29c26e7bef02aa7c6da70303e717f,
(+)-taxifolin,taxifolin,bf6f2f4ff8b5b099d4b74313d8ce7834,
JNJ-38877605,jnj-38877605,d20c8cd172ed66d800ec95c565fd144b,
Cudc-305,cudc-305,6c3bd07fc471905e53fd00589ded09df,
Sb 203580,sb-203580,f776b48e9e9522eaad86d0dc148dd4db,
Amg-208,amg-208,7c5ce252294afa90f96501ab117e9b0a,
Trichostatin A,trichostatin a,c3901ff48c9ee6bb3afe093e649a97ae,
Actb-1003,actb-1003,68615f8aafc20fbaa7cd67e8b136e5b8,
Ansamitocin p-3,ansamitocin p3,5f5c7842072c39d91a5861e40d9fbedb,
Azd-5438,azd-5438,354b6344690e5d19f8b7559f28e16fdc,
BAY-1125976,bay-1125976,4c86b0f226f0f7f35d2977485c45646d,
Belizatinib,belizatinib,d178f73b91bd32dd3947696aa715118a,
BMS-911543,bms-911543,8ea8fb378395bd52c9653717b4f19072,
Gsk-923295,gsk-923295,236ac175e2cf6d377ec8b19573cfebc3,
KRN-633,krn-633,1cfb0454fad187d7cb906e823c6c48db,
Mi-773,sar-405838,d3931c6b94755cef76be38f58fdf10d5,
mp-412,av-412,ee6364bc0bdd4a005c69c286a3593049,
Mubritinib,mubritinib,a570c10bccfeabcc1eb58bc773146684,
Nocodazole,nocodazole,c6570b2465d47d385581dcb5e52d8e8a,
Phortress (NSC-710305),phortress (nsc-710305),24d9e00d0573d080fb234ae33b645eff,
Serdemetan,serdemetan,12d16f648f905992857bbfe2561839e8,
ZSTK-474,zstk-474,2b72c6383eef00e139943cd286f5dfdb,
TAK-441,tak-441,49047b9869e3db6c20bc612043c88bf4,
Avadomide,avadomide,a762338c823e1de310374f9c2e9145aa,
Resminostat,resminostat,4d679d1af9210fb1c079a3ae57ef7433,
OPROZOMIB,oprozomib,3d021d66c43cb956ad05b11b4ef4c1c7,
H3b-6527,h3b-6527,5bd822f09a528607a81c822540eabf01,
Seocalcitol,seocalcitol,e370bb25ef8ada9f0993eb9d71657abf,
Pevonedistat,pevonedistat,f7e960e24bb223cf2d6574ff0103e4d4,
Citarinostat,citarinostat,d5ffda19d34bcf72f39db9e150213713,
